"glcm_mean","glcm_variance","glcm_autoCorrelation","glcm_cProminence","glcm_cShade","glcm_cTendency","glcm_contrast","glcm_correlation","glcm_differenceEntropy","glcm_dissimilarity","glcm_energy","glcm_entropy","glcm_homogeneity1","glcm_homogeneity2","glcm_IDMN","glcm_IDN","glcm_inverseVariance","glcm_maxProb","glcm_sumAverage","glcm_sumEntropy","glcm_sumVariance","glrlm_GLN","glrlm_HGLRE","glrlm_LRE","glrlm_LRHGLE","glrlm_LRLGLE","glrlm_LGLRE","glrlm_RLN","glrlm_RP","glrlm_SRE","glrlm_SRHGLE","glrlm_SRLGLE","glszm_SAE","glszm_LAE","glszm_IV","glszm_SZV","glszm_ZP","glszm_LIE","glszm_HIE","glszm_LISAE","glszm_HISAE","glszm_LILAE","glszm_HILAE"
946168,282335878273642432,3035832,4.0440892217352e+30,-2.1370928685808e+24,1129343513094545024,24632,0.999999999999956,-5636820.64312597,24164,28124735638,-3530989.84363368,303374,303342.8,313937.317647059,310560.8,23754.5,115082,1585572,-3572128.32660771,1358714607622989312,4124.28090792015,8.5560206052801,633.583065035415,5841.1891500322,99.5469711400873,0.184806959647993,1772.70814552479,0.0785593241773529,0.382895735852859,3.12835823052295,0.0722754200338214,0.594255119547491,1818943.11534276,447.221980413493,603.84548422198,0.011622024938665,0.150561298512876,12.5364526659412,0.0874353469414861,7.77570261560911,178010.060379791,21846173.0397171
311705,10279400380481008,985904,1.59797462661701e+28,-2.56329639212729e+22,41117601521916496,7526,0.999999999999634,-1726739.88312771,7518,3172174046,-1071445.65303401,102042.333333333,102041.8,105357.435294118,104296.666666667,7511,35886,536770,-1110032.13827182,44978651265296112,1279.9268172888,8.96414538310413,499.223231827112,4691.94695481336,73.645819690024,0.185494433529797,327.651768172888,0.07651977825801,0.27257994519204,2.27608261642556,0.056303786718448,0.605901496147046,1452592.45578231,111.018140589569,149.907029478458,0.00828713708540825,0.162261904761905,11.578231292517,0.0874424604882029,7.442874090157,119889.500132905,21569566.4875283
3103658,9042908282397689856,10526016,1.39371887510931e+33,-2.24528590242397e+26,36171633129590706176,50376,0.999999999999997,-18342383.931615,50340,406846116770,-11964502.1281647,913610,913607.6,935811.341176471,928707.2,50308.5,559710,5046904,-11778779.736164,42326372269438410752,10914.9684559617,11.5106817831251,1824.57627641524,19566.2280194354,185.516063915026,0.112029110322724,2845.34991516273,0.0551559263056249,0.326910640233072,3.77140594958904,0.0370900756755861,0.518867637930281,25439913.930701,1142.08084877787,946.138866505506,0.00791861459339201,0.0860546303757424,16.221864088101,0.0447420034147377,8.44016560796039,1589324.72906624,412115952.605694
881814,319990782349791232,2097834,3.98116616354639e+30,-2.25737588835962e+24,1279963129399141376,23188,0.999999999999964,-7546257.73427828,23180,60006934568,-4773517.53630726,399925.333333333,399924.8,410150.141176471,406878.266666667,23173,214070,2490836,-6783237.52305155,8885435126225273856,3341.05653307266,7.235174323884,1453.01295210166,5822.6339198436,553.900916082872,0.300380598095652,1574.58813945911,0.0594637796991935,0.360875755927236,2.78567088151216,0.113558220113897,0.605106578539159,7356449.91180556,528.945833333333,487.570833333333,0.00697522342512534,0.253603009259259,7.60833333333333,0.159023791326184,4.58316648354046,1776909.08580594,46853586.4645833
3790005,20811836918259552256,10262778,4.78310144870656e+33,-6.31015458808959e+26,83247347673038127104,56354,0.999999999999999,-29309742.7793172,56350,992348328764,-19249924.5865841,1420701.66666667,1420701.4,1445561.12941177,1437606.13333333,56346.5,833440,10336302,-27633112.4061833,5.26357766657232e+20,13392.669744441,6.89743057716914,3699.5776187018,27839.7669536951,565.018514195802,0.178395397939697,2803.59957810285,0.0406822153004634,0.30927922220692,2.18261967663262,0.0554674382874672,0.564967115430326,62553994.7357164,1127.20978611193,1016.54175212423,0.00470629441022395,0.149504346127552,9.27571051860533,0.0825929553908949,5.30870726715679,6720961.98142128,600512421.800469
2002756,3348284166625553408,5051354,2.14880877089091e+32,-5.36463321567451e+25,13393136666502166528,51012,0.999999999999992,-16143997.7924935,50764,286970199182,-10477965.4652916,809428.833333333,809412.8,831773.797647059,824625.40952381,50551.7222222222,405902,5674092,-15168138.7243184,92264143211832639488,11164.2207416432,6.00430213964821,1323.43683849844,7737.6754739968,277.394416472076,0.248890887670584,3541.92081017285,0.0627877512968231,0.372131548713165,2.18345880330052,0.0969604131923345,0.594702228019162,17334708.5431508,1267.0731532393,1375.16973464021,0.00999928286281166,0.174346096634526,10.1644752569926,0.1057725441717,5.97342617674424,2077918.29264975,150772892.097538
1905095,2166455937970559488,6318144,1.25806221413719e+32,-3.30183970183507e+25,8665823751882206208,33074,0.999999999999992,-11268830.9881685,33054,133840030480,-7218814.6892793,580398.333333333,580397,594976.823529412,590311.866666667,33036.5,306874,3150774,-7204605.16247322,10264641098946680832,6249.65523276164,9.95105588612764,1177.6207560378,12681.8209660483,125.151838321083,0.133644297955639,1270.8406253646,0.0573155767166754,0.251780547631281,2.44934787717236,0.0354805217137002,0.474928434455857,12657764.1331551,502.262032085561,409.870588235294,0.00625248678451657,0.104286690433749,14.5989304812834,0.0470827040788045,7.04028189942043,829021.070988414,201170758.98877
983781,449352408756059008,2129926,6.95829649461823e+30,-3.53651087412167e+24,1797409635024228352,6894,0.999999999999992,-8688958.49079504,6782,167217903182,-5855220.62432187,460918.666666667,460912.2,463888.701176471,462939.219047619,6693.44444444445,405582,2896146,-8454726.71379511,15945648840904724480,1923.49122807018,6.43020594965675,16885.6221713705,69581.9094838546,4164.76776810182,0.189025553012967,193.311212814645,0.0169005732358174,0.192990946030859,1.3290632018709,0.0381127767889008,0.375598277920516,56952620.8363636,196.822222222222,74.0545454545454,0.00212707443471385,0.203188552188552,7.01818181818182,0.0822684844855597,2.71173605730926,6754790.4208092,497213377.80202
236075,4748133060188161,709412,4.23385855223145e+27,-8.96725682999342e+21,18992532240747644,5002,0.999999999999473,-1367959.66937161,4994,2157558058,-846986.414590451,82702.3333333333,82701.8,84903.905882353,84199.4666666667,4987,32628,460066,-968681.175102886,30183674777091236,864.586256781193,8.94358047016275,689.559132007233,4562.41627486438,139.686517982721,0.185643962226241,197.853526220615,0.0644988219925821,0.254643968322853,2.05248312362174,0.0566222464782843,0.631154399828729,1432089.21812081,79.3624161073825,109.919463087248,0.0069514101098696,0.156157718120805,10.7751677852349,0.088167721331475,7.20159088023371,166776.199793065,16935669.6107383
2888720,7320379294744147968,9871794,9.77380733317608e+32,-1.69172074329775e+26,29281517178976567296,27860,0.999999999999998,-17141541.1578584,27664,315018439300,-11039869.1869583,863450.166666667,863437.6,875614.762352941,871723.676190476,27497.2222222222,447144,4196440,-9836203.69456816,25273551017330077696,5018.32652068126,10.2939172749392,4267.03760862009,51585.8224539451,400.374456416792,0.149454968524312,755.796107055961,0.0327507934411897,0.183149592767111,1.91663830994973,0.0284429954738609,0.327584622507043,48610694.3379205,328.334862385321,151.17125382263,0.00297796578526772,0.138838557594292,13.493119266055,0.0376627106802185,4.66954017838486,3015466.54991994,804701599.899083
538458,49512148555344360,1778108,2.29684638246306e+29,-2.13280847051133e+23,198048594221368800,8660,0.999999999999913,-2918849.23501619,8660,10964529292,-1844436.50544526,166440,166440,170260.588235294,169038,8660,89384,907736,-1870840.81025769,201287388579261792,1624.22975479085,10.368844014012,818.240675870596,8283.4766124047,95.2964560867276,0.159387377796094,276.867710694416,0.0564906644317177,0.22336205224727,2.20249293208361,0.0357303318475247,0.58029269398103,5466755.97877984,115.381962864721,118.050397877984,0.00438841551427108,0.122077807250221,13.4456233421751,0.0604132757921797,8.17175412994747,385100.390764073,85702537.2228117
745005,135716899021621472,2523198,1.2052299052148e+30,-8.08875924585626e+23,542867596086474880,11114,0.999999999999959,-4311618.63181298,11110,18442268464,-2685979.02192081,238967.666666667,238967.4,243868.305882353,242300.133333333,11106.5,113014,848914,-1989119.26984088,249993554255757440,1555.42046979866,7.51140939597315,1237.40453020134,14686.6713087248,189.394008668904,0.305470497762864,327.856375838926,0.0485868244923248,0.205224309698551,1.25759616094479,0.0745537613435585,0.507417793505411,4665746.37393162,100.209401709402,114.192307692308,0.00381520702389396,0.314643874643875,9.5448717948718,0.145886561237838,5.18696888416084,450451.365273623,84497078.7094017
1068021,502901308513210816,2725444,9.17827731937061e+30,-4.29686754452923e+24,2011605234052806400,36926,0.999999999999963,-8083483.62332027,36914,78905598136,-5202390.4706283,422429,422428.2,438712.094117647,433501.6,36903.5,237768,2902270,-7386540.0063109,11254479490098782208,6744.46938350096,7.60117775809057,599.147167648132,3155.98822241909,131.221443419552,0.206632778617379,2435.74302986086,0.0867585689289573,0.351778074876438,2.81195347013114,0.0760121666473303,0.587883649939478,5209651.76883117,787.850463821892,862.289795918367,0.0121848112597603,0.191379921665636,9.2378478664193,0.113926566923774,5.46468994110691,567934.664407751,51169969.4519481
1947308,2504677239731039232,6144060,1.51963811934446e+32,-3.90189851746511e+25,10018708958924118016,38368,0.999999999999992,-12558660.2932112,38356,129136661682,-7939783.74926573,641340,641339.2,658259.270588235,652845.2,38345.5,242096,3396628,-8314797.50722196,15897935990550519808,6754.61466127401,8.02477249747219,1079.366380182,11570.8106673407,135.865569879789,0.195397637905853,1309.14954499494,0.0597830521998531,0.212795744988192,1.59775740008168,0.0494997416535202,0.381527304029025,12704926.1410188,493.047184986595,268.028418230563,0.00563677413310041,0.163619302949062,11.0536193029491,0.0660569365928749,3.9393784924365,1183137.70405004,169352581.797319
2216323,4100987781529065472,6709024,3.22310101054559e+32,-7.27128540572539e+25,16403951126116237312,25058,0.999999999999997,-16260705.0566018,25058,187716825202,-10166877.6926752,822349,822349,833404,829866.4,25058,307142,3872342,-10730676.1989935,3.3850603916626e+19,3594.64527333132,6.52786167321051,2261.73165206886,20999.5287677439,447.777222494882,0.35238179133528,251.632135306554,0.0316725416951649,0.0698227352101208,0.398129919101508,0.0290077962404325,0.166936838940246,84062352.1076923,93.5794871794872,14.3025641025641,0.000932670738531737,0.38969943019943,8.16666666666667,0.0430417285875291,1.57114120842416,14896595.485787,721013276.14359
684415,119491536696680480,2007130,8.95558646912381e+29,-6.54252791882161e+23,477966146786707200,14722,0.999999999999938,-4500743.9551002,14554,21185827444,-2829264.30752422,247844.5,247833.8,254231.091764706,252188.742857143,14411.7222222222,119114,1339578,-3249277.99864254,1020345532030850048,2291.05899318301,7.32839538542213,1011.09740429995,6721.65429994756,203.404235309969,0.259878626988289,666.041950707918,0.0596221636873823,0.288414946637797,1.82440110216936,0.0957092733380612,0.602975474127892,2786080.07375479,256.886973180077,352.252873563218,0.00816013881615457,0.233535014899957,9.45498084291188,0.147071588311295,5.78697965797069,437986.626124947,22375955.8371648
426678,36571930402661384,968030,1.06528565923871e+29,-1.24835176114038e+23,146287721610630080,15496,0.999999999999788,-3460291.31517581,15288,17155636382,-2218575.84031834,193276.166666667,193262.8,199978.268235294,197835.276190476,15110.7222222222,120970,1255068,-3217082.7723758,998882778136592768,2927.38944539458,4.31627168336184,464.319325677987,2266.13278768629,116.283417487852,0.442750325759427,737.124358661129,0.0810206263114138,0.290447225025061,1.15713119767014,0.154286516952835,0.519240917843528,4697752.23376623,226.548996458087,215.396694214876,0.00838315056019637,0.333596353141808,8.09681227863046,0.175915452780719,4.17029294689263,1014495.31025056,24603644.120425
2137433,4056874243940304384,5312398,2.9654866743513e+32,-6.93703294209371e+25,16227496975761117184,100326,0.999999999999988,-17094790.4887566,100234,327361887692,-11235166.0820504,837886.333333333,837880.2,882088.094117647,867944.266666667,100153.5,473620,6050602,-16309703.6217954,1.13485125648325e+20,25011.9068276567,6.48216392668922,454.78907417604,2575.77926138598,92.7151031151402,0.185980749145669,9190.98914496972,0.114337878188294,0.432929977507239,2.88667308702583,0.0792836656200339,0.643502419814084,21745854.6609429,2594.23790196691,2452.14205432407,0.0144035327553333,0.176446603878309,8.69185138932251,0.110754653261929,5.78853559385747,2419567.57118413,195671476.477833
1562090,1671224346363758336,3697176,6.52478384305869e+31,-2.08848055899782e+25,6.684897385455e+18,36196,0.999999999999989,-13072826.4587813,36056,246324507620,-8609335.26775914,666888.833333333,666880,682767.421176471,677687.40952381,35938.2222222222,460746,4493848,-12457532.2490204,5.1065945171887e+19,8546.79962933545,6.24712734974848,2182.31389992057,9832.6212867355,516.952033139176,0.220605345218133,3080.89483717236,0.0550041067402967,0.415574080195212,2.5521920686009,0.0991253325873016,0.672506538426998,12209903.9974093,1369.39274611399,1615.6481865285,0.0112425656350302,0.165798934945308,8.43419689119171,0.111238873299739,5.69352181297204,1569873.82154296,102258296.926684
1579072,1072417174359113472,5940994,4.27844682853345e+31,-1.35473685393155e+25,4289668697436444672,9260,0.999999999999996,-7984372.94754142,9260,105064561216,-5220082.53699824,425462,425462,429547.294117647,428240,9260,311436,903968,-1856983.6133648,196590220424941696,1809.05502063274,10.4947926901159,7644.51463941835,116733.622912163,524.502600925744,0.13587585423899,229.091177048536,0.0236143012923134,0.171778112171839,1.63773050980341,0.0254987572457673,0.33899917742688,30382932.3727915,225.091872791519,72.1342756183746,0.00262638917890536,0.0755810757754221,18.3021201413428,0.025927232818639,6.24579831271917,1483033.14826266,665244993.621908
1766392,1613913324074873344,6204658,8.0569966017037e+31,-2.28063974950137e+25,6455653296299476992,16052,0.999999999999995,-9714611.654454,16052,115264744004,-6283867.53873869,509232,509232,516313.764705882,514047.6,16052,243244,2209880,-4874504.59095366,3213786267576613376,3195.16726514537,10.7097185219507,3363.18869454419,40806.2365342291,304.120678726334,0.127002168680901,460.75697903394,0.0333017019241155,0.19272987470482,1.96265171671305,0.0275839000191586,0.362193803892563,29774013.8475222,255.698856416773,114.240152477764,0.00303584378712833,0.0917827897783425,14.8119440914867,0.0317366594139163,5.40283335664938,1681996.51078463,558960533.158831
473633,46499846838140864,1162374,1.66898739402435e+29,-1.76190417669944e+23,185999387352548000,15438,0.999999999999834,-3581746.25083174,15342,15601524466,-2279704.23976168,199630,199624.6,206379.830588235,204220.685714286,15267.4444444444,95708,1360958,-3304185.39138998,1086845435205898496,2861.26792828685,4.64641434262948,642.71688247012,3923.45742031873,142.597526560425,0.405885139995573,1097.43476095618,0.0772114663641782,0.37532017464199,1.62624594958601,0.172037575950829,0.582519708086204,2685268.85966461,302.392762577229,359.102383053839,0.0108915078922577,0.321899823477493,7.783759929391,0.192374614481384,4.40152517386162,514405.305477346,16875896.4051192
2614757,6704418103675860992,7168854,7.33403854049325e+32,-1.40243303959851e+26,26817672414703394816,47126,0.999999999999997,-19244818.3728605,47106,490521331172,-12709637.1605812,957066.333333333,957065,977844.235294118,971195.466666667,47088.5,631380,7190646,-18383372.2580592,1.59219527734715e+20,11983.5624614372,6.5273333059109,2167.58023117107,17568.8709637613,294.811905847376,0.184502671401606,2374.26740981449,0.0495060795689422,0.309349586222739,1.99788745773044,0.0584873176710025,0.538652314484907,66702462.5644,1029.4296,682.1936,0.00509091353388817,0.112332111111111,12.054,0.0583249995993743,6.58236231848998,7395475.42879011,602964776.0376
364589,18285282417563912,991336,3.88888272158926e+28,-5.33326612322761e+22,73141129670240864,14794,0.999999999999595,-2280439.59139011,14614,8453112504,-1487449.93060309,130285,130273,136694.941176471,134645.2,14456.5,81500,1003822,-2161259.19703405,308614109954114112,3669.95638749518,6.92885629743986,334.428148719928,2602.74269908658,48.4805094558086,0.176404791514788,1002.43573909687,0.112177451942504,0.35407501541924,2.50693089179753,0.0650276885663929,0.625970098104714,1805408.21482602,523.373676248109,479.447806354009,0.0190786815216764,0.117961422087746,12.4871406959153,0.0723612431531766,7.99914814341988,197825.050339973,16891000.0816944
